id,name,now_cost,position,team,goals_conceded,points_per_game_rank,selected_rank_type,starts_per_90,penalties_saved,creativity_rank,chance_of_playing_next_round,penalties_order,bonus,transfers_out_event,bps,expected_goals_conceded_per_90,red_cards,influence_rank,expected_assists,threat_rank_type,region,now_cost_rank_type,points_per_game,now_cost_rank,clean_sheets,influence,yellow_cards,points_per_game_rank_type,total_points,expected_goals,creativity,own_goals,creativity_rank_type,expected_goals_per_90,news,expected_goal_involvements,cost_change_event,cost_change_start,threat_rank,transfers_in,expected_goal_involvements_per_90,status,ep_next,penalties_missed,saves_per_90,selected_by_percent,minutes,transfers_in_event,dreamteam_count,expected_goals_conceded,clean_sheets_per_90,ict_index_rank,form,ep_this,selected_rank,saves,in_dreamteam,form_rank_type,direct_freekicks_order,news_added,ict_index,cost_change_start_fall,starts,web_name,value_form,event_points,transfers_out,expected_assists_per_90,cost_change_event_fall,goals_scored,chance_of_playing_this_round,ict_index_rank_type,corners_and_indirect_freekicks_order,influence_rank_type,assists,threat,goals_conceded_per_90,value_season,form_rank
479,Brandon Austin,40,GKP,Spurs,0,427,36,0.0,0,402,,,0,1324,0,0.0,0,417,0.00,15,241.0,54,0.0,603,0,0.0,0,41,0,0.00,0.0,0,20,0.0,,0.00,0,0,343,14685,0.0,a,0.0,0,0.0,0.5,0,1517,0,0.00,0.0,423,0.0,-1.0,245,0,False,39,,,0.0,0,0,Austin,0.0,0,9861,0.0,0,0,,41,,41,0,0.0,0.0,0.0,408
480,Rodrigo Bentancur,50,MID,Spurs,2,388,138,1.18,0,233,100.0,,0,1008,24,0.97,0,281,0.10,86,230.0,131,0.7,208,0,15.6,3,200,2,0.27,14.0,0,141,0.16,,0.37,0,0,139,6219,0.22,a,0.3,0,0.0,0.2,152,1578,0,1.63,0.0,250,0.3,-0.7,397,0,False,182,,2024-08-19T23:00:06.174776Z,5.8,0,2,Bentancur,0.1,1,16750,0.06,0,0,100.0,121,,130,0,29.0,1.18,0.4,360
481,Lucas Bergvall,45,MID,Spurs,0,312,62,0.0,0,162,,,0,6555,13,0.35,0,293,0.17,133,206.0,292,1.0,493,0,13.2,0,149,3,0.06,25.6,0,110,0.17,,0.23,0,0,234,59675,0.66,a,0.7,0,0.0,1.0,31,5907,0,0.12,0.0,267,0.7,-0.3,193,0,False,143,,,4.6,0,0,Bergvall,0.2,0,45546,0.49,0,0,,132,4.0,138,0,7.0,0.0,0.7,285
482,Yves Bissouma,50,MID,Spurs,2,33,91,1.18,0,128,75.0,,1,8462,55,1.52,0,137,0.10,124,132.0,143,5.0,224,1,55.4,1,13,10,0.10,35.5,0,92,0.06,Knock - 75% chance of playing,0.20,0,0,219,49196,0.12,d,2.5,0,0.0,0.4,152,614,0,2.57,0.59,167,3.3,1.7,274,0,False,35,4.0,2024-09-13T15:00:07.156577Z,10.0,0,2,Bissouma,0.7,0,32585,0.06,0,1,75.0,91,,51,0,9.0,1.18,2.0,84
483,Bryan Gil Salvatierra,50,MID,Spurs,0,621,300,0.0,0,617,0.0,,0,3,0,0.0,0,615,0.00,270,,151,0.0,235,0,0.0,0,282,0,0.00,0.0,0,281,0.0,On loan to Girona for the season,0.00,0,0,600,0,0.0,u,0.0,0,0.0,0.0,0,0,0,0.00,0.0,619,0.0,0.0,654,0,False,279,,2024-07-31T11:08:25.895794Z,0.0,0,0,Bryan,0.0,0,123,0.0,0,0,0.0,282,,279,0,0.0,0.0,0.0,615
484,Ben Davies,44,DEF,Spurs,0,481,131,0.0,0,458,,,0,991,0,0.0,0,472,0.00,158,244.0,120,0.0,523,0,0.0,0,172,0,0.00,0.0,0,172,0.0,,0.00,0,-1,408,3909,0.0,a,0.0,0,0.0,0.2,0,437,0,0.00,0.0,478,0.0,-1.0,366,0,False,172,,,0.0,1,0,Davies,0.0,0,9756,0.0,0,0,,174,,174,0,0.0,0.0,0.0,466
485,Alfie Devine,45,MID,Spurs,0,554,160,0.0,0,547,0.0,,0,1516,0,0.0,0,546,0.00,210,,262,0.0,457,0,0.0,0,235,0,0.00,0.0,0,235,0.0,Loaned to Westerlo,0.00,0,0,512,4716,0.0,u,0.0,0,0.0,0.1,0,0,0,0.00,0.0,551,0.0,0.0,447,0,False,226,,2024-09-10T11:37:22.522366Z,0.0,0,0,Devine,0.0,0,7611,0.0,0,0,0.0,233,,229,0,0.0,0.0,0.0,542
486,Radu Drăgușin,44,DEF,Spurs,2,292,134,1.0,0,324,,,0,1232,5,1.57,0,272,0.01,73,177.0,149,1.0,559,0,16.6,0,99,1,0.02,1.7,0,104,0.02,,0.03,0,-1,242,4275,0.03,a,0.3,0,0.0,0.2,90,392,0,1.57,0.0,319,0.3,-0.7,372,0,False,114,,,2.4,1,1,Dragusin,0.1,0,11310,0.01,0,0,,104,,100,0,6.0,2.0,0.2,333
487,Emerson Leite de Souza Junior,45,DEF,Spurs,0,525,205,0.0,0,516,0.0,,0,72,0,0.0,0,517,0.00,195,,87,0.0,408,0,0.0,0,203,0,0.00,0.0,0,204,0.0,Transferred to AC Milan,0.00,0,0,476,0,0.0,u,0.0,0,0.0,0.0,0,0,0,0.00,0.0,522,0.0,0.0,608,0,False,204,,2024-08-13T07:06:12.490889Z,0.0,0,0,E.Royal,0.0,0,2325,0.0,0,0,0.0,205,,205,0,0.0,0.0,0.0,513
488,Fraser Forster,44,GKP,Spurs,0,476,50,0.0,0,452,,,0,895,0,0.0,0,466,0.00,33,241.0,26,0.0,508,0,0.0,0,59,0,0.00,0.0,0,38,0.0,,0.00,-1,-1,398,2651,0.0,a,0.0,0,0.0,0.2,0,318,0,0.00,0.0,472,0.0,-1.0,346,0,False,57,,,0.0,1,0,Forster,0.0,0,8566,0.0,1,0,,59,,59,0,0.0,0.0,0.0,458
489,Archie Gray,49,MID,Spurs,0,337,131,0.0,0,307,,,0,1602,5,0.36,0,329,0.01,259,241.0,219,1.0,329,0,7.2,0,169,2,0.00,2.6,0,175,0.0,,0.01,0,-1,581,4761,0.03,a,0.3,0,0.0,0.2,30,404,0,0.12,0.0,357,0.3,-0.7,378,0,False,180,,,1.0,1,0,Gray,0.1,0,13507,0.03,0,0,,178,,163,0,0.0,0.0,0.4,358
490,Pierre-Emile Højbjerg,50,MID,Spurs,0,613,288,0.0,0,608,0.0,,0,14,0,0.0,0,608,0.00,261,,120,0.0,193,0,0.0,0,277,0,0.00,0.0,0,277,0.0,On loan to Marseille for the season,0.00,0,0,586,0,0.0,u,0.0,0,0.0,0.0,0,0,0,0.00,0.0,612,0.0,0.0,641,0,False,274,,2024-07-23T11:58:08.802970Z,0.0,0,0,Højbjerg,0.0,0,443,0.0,0,0,0.0,278,,275,0,0.0,0.0,0.0,607
491,Brennan Johnson,64,MID,Spurs,3,128,86,0.97,0,125,,,0,3653,35,1.2,0,219,0.24,7,244.0,38,2.8,58,1,32.2,0,55,11,0.94,36.4,0,90,0.3,,1.18,0,-1,13,14699,0.38,a,3.0,0,0.0,0.5,279,3049,0,3.71,0.32,52,3.0,2.0,260,0,False,45,,,20.8,1,3,Johnson,0.5,2,41174,0.08,0,0,,33,,93,1,139.0,0.97,1.7,104
492,Dejan Kulusevski,63,MID,Spurs,3,143,51,1.05,0,24,,,0,12287,31,1.2,0,143,0.50,17,206.0,49,2.5,70,1,51.4,1,63,10,0.24,106.0,0,20,0.08,,0.74,-1,-2,30,54542,0.26,a,3.0,0,0.0,1.6,257,10148,0,3.42,0.35,33,3.0,2.0,161,0,False,44,,,24.3,2,3,Kulusevski,0.5,1,149575,0.18,1,0,,24,3.0,53,1,86.0,1.05,1.6,103
493,Giovani Lo Celso,49,MID,Spurs,0,602,213,0.0,0,594,0.0,,0,646,0,0.0,0,596,0.00,252,,196,0.0,296,0,0.0,0,271,0,0.00,0.0,0,271,0.0,Transferred to Real Betis,0.00,0,-1,569,2052,0.0,u,0.0,0,0.0,0.0,0,0,0,0.00,0.0,600,0.0,0.0,524,0,False,266,,2024-08-31T06:14:45.936781Z,0.0,1,0,Lo Celso,0.0,0,8889,0.0,0,0,0.0,271,,268,0,0.0,0.0,0.0,594
494,James Maddison,75,MID,Spurs,4,93,28,1.14,0,4,,2.0,0,30452,83,1.2,0,28,1.78,23,241.0,11,3.5,17,1,105.4,1,38,14,0.50,173.5,0,4,0.14,,2.28,0,0,39,190556,0.65,a,3.0,0,0.0,4.2,316,19751,0,4.20,0.28,9,3.0,2.0,89,0,False,48,2.0,,35.7,0,4,Maddison,0.4,2,258936,0.51,0,0,,8,1.0,12,2,78.0,1.14,1.9,107
495,Pedro Porro,55,DEF,Spurs,4,57,2,1.0,0,9,100.0,,1,84147,73,1.06,0,14,0.67,8,200.0,12,4.5,121,1,129.2,0,16,18,0.33,153.8,0,2,0.08,,1.00,0,0,83,853273,0.25,a,3.0,0,0.0,34.0,360,103188,1,4.26,0.25,14,3.0,2.0,6,0,False,31,1.0,2024-08-19T23:00:06.196679Z,33.0,0,4,Pedro Porro,0.5,2,850246,0.17,0,1,100.0,1,,4,0,47.0,1.0,3.3,100
496,Sergio Reguilón,44,DEF,Spurs,0,489,127,0.0,0,466,,,0,1445,0,0.0,0,480,0.00,166,200.0,130,0.0,533,0,0.0,0,180,0,0.00,0.0,0,180,0.0,,0.00,0,-1,416,3444,0.0,a,0.0,0,0.0,0.2,0,440,0,0.00,0.0,486,0.0,-1.0,359,0,False,180,,,0.0,1,0,Reguilón,0.0,0,15572,0.0,0,0,,182,,182,0,0.0,0.0,0.0,474
497,Richarlison de Andrade,69,FWD,Spurs,0,379,45,0.0,0,313,0.0,2.0,0,6474,4,0.22,0,360,0.00,33,30.0,14,1.0,32,0,3.2,0,38,2,0.19,2.2,0,36,0.68,Muscle injury - Unknown return date,0.19,0,-1,238,41851,0.68,i,0.0,0,0.0,0.5,25,116,0,0.06,0.0,355,0.3,0.0,259,0,False,40,,2024-08-30T13:30:05.834602Z,1.1,1,0,Richarlison,0.0,0,113648,0.0,0,0,0.0,37,,32,0,7.0,0.0,0.3,381
498,Cristian Romero,51,DEF,Spurs,4,44,15,1.0,0,129,,,2,36114,93,1.08,0,21,0.38,2,10.0,20,4.8,183,1,117.6,0,12,19,0.66,35.3,0,24,0.16,,1.04,0,1,40,653620,0.26,a,5.7,0,0.0,10.3,360,65034,1,4.32,0.25,38,5.7,4.7,43,0,False,3,,,23.1,-1,4,Romero,1.1,2,257665,0.1,0,1,,4,,5,0,77.0,1.0,3.7,20
499,Pape Matar Sarr,49,MID,Spurs,2,334,124,1.08,0,123,,,0,1799,36,0.75,0,210,0.13,79,189.0,212,1.0,321,0,35.8,1,167,4,0.13,36.5,0,88,0.07,,0.26,0,-1,131,8854,0.14,a,0.7,0,0.0,0.2,167,1059,0,1.39,0.0,164,0.7,-0.3,355,0,False,148,,,10.2,1,2,P.M.Sarr,0.1,1,15324,0.07,0,0,,90,,86,0,30.0,1.08,0.8,292
500,Dane Scarlett,45,FWD,Spurs,0,546,61,0.0,0,539,0.0,,0,620,0,0.0,0,538,0.00,43,,67,0.0,447,0,0.0,0,47,0,0.00,0.0,0,45,0.0,Loaned to Oxford United,0.00,0,0,504,0,0.0,u,0.0,0,0.0,0.1,0,0,0,0.00,0.0,543,0.0,0.0,439,0,False,44,,2024-08-14T08:32:58.295903Z,0.0,0,0,Scarlett,0.0,0,10239,0.0,0,0,0.0,44,,43,0,0.0,0.0,0.0,534
502,Manor Solomon,54,MID,Spurs,0,639,232,0.0,0,636,0.0,,0,283,0,0.0,0,636,0.00,285,,94,0.0,155,0,0.0,0,292,0,0.00,0.0,0,291,0.0,Season long loan to Leeds United,0.00,0,-1,627,480,0.0,u,0.0,0,0.0,0.0,0,0,0,0.00,0.0,639,0.0,0.0,554,0,False,290,,2024-08-29T11:11:30.036154Z,0.0,1,0,Solomon,0.0,0,4511,0.0,0,0,0.0,292,,290,0,0.0,0.0,0.0,637
503,Son Heung-min,100,MID,Spurs,4,20,18,1.0,0,20,,1.0,4,61837,106,1.06,0,23,0.66,13,114.0,3,5.8,4,1,112.4,0,9,23,1.31,107.9,0,17,0.33,,1.97,0,0,26,389694,0.49,a,7.0,0,0.0,8.9,360,66207,1,4.26,0.25,17,7.0,6.0,50,0,False,6,,,31.3,0,4,Son,0.7,2,512309,0.16,0,2,,13,,9,0,92.0,1.0,2.3,9
504,Djed Spence,44,DEF,Spurs,0,290,169,0.0,0,311,,,0,443,8,0.3,0,354,0.00,93,241.0,140,1.0,546,0,3.8,0,97,2,0.00,2.4,0,98,0.0,,0.00,0,-1,282,1072,0.0,a,0.3,0,0.0,0.1,18,186,0,0.06,0.0,363,0.3,-0.7,459,0,False,112,,,0.8,1,0,Spence,0.1,0,3815,0.0,0,0,,118,,120,0,2.0,0.0,0.5,331
505,Destiny Udogie,50,DEF,Spurs,4,137,38,1.05,0,141,,,0,15577,50,1.14,0,171,0.12,34,106.0,28,2.5,247,1,44.0,1,42,10,0.00,33.1,0,31,0.0,,0.12,0,0,163,89472,0.03,a,2.7,0,0.0,3.4,342,13931,0,4.32,0.26,170,2.7,1.7,100,0,False,36,,,9.6,0,4,Udogie,0.5,1,134395,0.03,0,0,,47,,70,0,20.0,1.05,2.0,116
506,Micky van de Ven,45,DEF,Spurs,2,67,22,1.0,0,195,100.0,,0,19942,61,0.92,0,106,0.08,38,152.0,104,4.0,451,1,65.0,1,19,12,0.02,17.7,0,51,0.01,,0.10,0,0,172,337203,0.04,a,3.3,0,0.0,7.2,270,35271,0,2.75,0.33,166,3.3,2.3,60,0,False,24,,2024-09-02T01:30:06.631296Z,10.0,0,3,Van de Ven,0.7,1,276846,0.03,0,0,100.0,45,,37,1,17.0,0.67,2.7,79
507,Alejo Véliz,50,FWD,Spurs,0,631,72,0.0,0,628,0.0,,0,37,0,0.0,0,627,0.00,61,,56,0.0,261,0,0.0,0,62,0,0.00,0.0,0,61,0.0,Loaned to Espanyol,0.00,0,0,615,0,0.0,u,0.0,0,0.0,0.0,0,0,0,0.00,0.0,631,0.0,0.0,628,0,False,62,,2024-08-10T12:19:41.352153Z,0.0,0,0,Veliz,0.0,0,796,0.0,0,0,0.0,61,,60,0,0.0,0.0,0.0,629
508,Guglielmo Vicario,50,GKP,Spurs,4,125,15,1.0,0,610,,,0,13965,58,1.08,0,76,0.00,64,106.0,8,2.8,202,1,76.2,1,17,11,0.00,0.0,0,65,0.0,,0.00,0,0,589,75603,0.0,a,3.0,0,1.75,3.7,360,13506,0,4.32,0.25,211,3.0,2.0,92,7,False,11,,,7.6,0,4,Vicario,0.6,2,130620,0.0,0,0,,16,,15,0,0.0,1.0,2.2,98
509,Timo Werner,63,MID,Spurs,1,373,133,0.0,0,273,100.0,,0,1511,13,2.51,0,296,0.04,131,80.0,44,1.0,65,0,12.6,0,193,3,0.00,8.3,0,156,0.0,,0.04,0,-2,229,2868,0.09,a,0.7,0,0.0,0.2,38,331,0,1.06,0.0,308,0.7,-0.3,386,0,False,159,,2024-09-18T22:30:07.407071Z,2.9,2,0,Werner,0.1,1,17928,0.09,0,0,,151,,141,0,8.0,2.37,0.5,313
510,Alfie Whiteman,40,GKP,Spurs,0,419,24,0.0,0,393,,,0,3013,0,0.0,0,408,0.00,12,241.0,51,0.0,593,0,0.0,0,38,0,0.00,0.0,0,17,0.0,,0.00,0,0,334,32278,0.0,a,0.0,0,0.0,1.6,0,1874,0,0.00,0.0,414,0.0,-1.0,160,0,False,36,,,0.0,0,0,Whiteman,0.0,0,24854,0.0,0,0,,38,,38,0,0.0,0.0,0.0,399
609,Will Lankshear,45,FWD,Spurs,0,576,29,0.0,0,569,0.0,,0,24495,0,0.0,0,569,0.00,45,,70,0.0,489,0,0.0,0,49,0,0.00,0.0,0,47,0.0,Hamstring injury - Unknown return date,0.00,0,0,536,178486,0.0,i,0.0,0,0.0,1.4,0,1514,0,0.00,0.0,574,0.0,0.0,174,0,False,46,,2024-09-13T15:00:07.321230Z,0.0,0,0,Lankshear,0.0,0,93551,0.0,0,0,0.0,46,,45,0,0.0,0.0,0.0,567
610,Mikey Moore,45,MID,Spurs,0,559,102,0.0,0,552,100.0,,0,2722,0,0.0,0,551,0.00,216,,269,0.0,464,0,0.0,0,240,0,0.00,0.0,0,240,0.0,,0.00,0,0,518,24168,0.0,a,0.0,0,0.0,0.3,0,4123,0,0.00,0.0,556,0.0,-1.0,304,0,False,231,,2024-09-10T11:37:22.536995Z,0.0,0,0,Moore,0.0,0,14691,0.0,0,0,100.0,238,,234,0,0.0,0.0,0.0,547
612,Wilson Odobert,55,MID,Spurs,1,192,199,1.12,0,111,0.0,,0,1154,12,0.92,0,306,0.08,57,73.0,79,2.0,132,1,10.0,0,93,6,0.42,40.5,0,81,0.24,Muscle injury - Unknown return date,0.50,0,0,95,5940,0.28,i,0.0,0,0.0,0.1,160,475,0,1.63,0.56,177,2.0,1.0,505,0,False,77,,2024-09-18T22:30:07.576455Z,9.2,0,2,Odobert,0.4,1,3995,0.04,0,0,,95,,149,0,42.0,0.56,1.1,158
388,Aaron Wan-Bissaka,45,DEF,West Ham,4,248,54,0.87,0,99,,,0,7953,20,2.21,0,178,0.08,192,241.0,71,1.3,388,0,42.2,0,73,4,0.00,42.7,0,19,0.0,,0.08,0,0,469,46285,0.03,a,1.3,0,0.0,1.8,208,5909,0,5.10,0.0,186,1.3,1.3,146,0,False,61,,,8.4,0,2,Wan-Bissaka,0.3,2,68912,0.03,0,0,,56,,73,0,0.0,1.73,0.9,196
511,Edson Álvarez Velázquez,50,MID,West Ham,3,251,148,1.07,0,155,100.0,,0,732,24,1.94,0,237,0.24,175,139.0,136,1.3,215,0,25.6,1,129,4,0.01,27.9,0,105,0.01,,0.25,0,0,313,4961,0.14,a,1.3,0,0.0,0.1,169,847,0,3.65,0.0,253,1.3,1.3,419,0,False,107,,2024-08-12T14:30:04.746384Z,5.5,0,2,Álvarez,0.3,1,5394,0.13,0,0,100.0,123,,103,0,1.0,1.6,0.8,210
512,Michail Antonio,55,FWD,West Ham,4,215,28,1.45,0,274,,,0,13709,9,2.02,0,372,0.01,26,107.0,32,1.8,105,1,2.0,0,22,7,0.84,7.2,0,30,0.3,,0.85,0,0,114,71085,0.3,a,1.7,0,0.0,1.4,248,9321,0,5.57,0.36,291,1.7,1.7,172,0,False,19,,,3.6,0,4,Antonio,0.3,1,89213,0.0,0,0,,29,,34,0,35.0,1.45,1.3,179
513,Alphonse Areola,45,GKP,West Ham,5,121,11,1.14,0,495,100.0,,0,26183,43,1.89,0,69,0.00,48,73.0,14,2.8,355,1,78.8,0,15,11,0.00,0.0,0,52,0.0,,0.00,0,0,449,150876,0.0,a,3.3,0,2.86,8.0,315,15904,0,6.63,0.29,198,3.3,3.3,55,10,False,8,,2024-09-01T00:30:06.144103Z,7.9,0,4,Areola,0.7,3,270698,0.0,0,0,100.0,11,,12,0,0.0,1.43,2.4,77
514,Jarrod Bowen,75,MID,West Ham,5,38,19,1.07,0,16,,4.0,0,31570,63,1.98,0,38,0.63,26,241.0,12,5.0,18,1,98.4,0,15,20,0.46,129.5,0,14,0.12,,1.09,0,0,45,189671,0.29,a,6.0,0,0.0,6.2,337,53565,0,7.43,0.27,20,6.0,6.0,63,0,False,10,,,30.1,0,4,Bowen,0.8,5,285586,0.17,0,1,,14,2.0,14,2,74.0,1.34,2.7,17
516,Vladimír Coufal,45,DEF,West Ham,3,154,77,0.91,0,197,,,0,3884,18,1.9,0,259,0.10,101,57.0,60,2.2,373,1,19.2,0,47,9,0.02,17.5,0,53,0.01,,0.12,0,0,310,17919,0.06,a,2.7,0,0.0,0.8,198,1117,0,4.19,0.45,292,2.7,2.7,214,0,False,34,,,3.5,0,2,Coufal,0.6,1,25944,0.05,0,0,,96,,94,0,1.0,1.36,2.0,112
517,Aaron Cresswell,40,DEF,West Ham,0,273,57,0.0,0,380,100.0,,0,6648,3,2.7,0,396,0.00,102,241.0,156,1.0,575,0,0.0,0,80,1,0.00,0.0,0,124,0.0,,0.00,0,0,321,37890,0.0,a,0.3,0,0.0,1.8,1,5282,0,0.03,0.0,402,0.3,0.1,152,0,False,101,,2024-08-30T04:00:05.718151Z,0.0,0,0,Cresswell,0.1,0,99330,0.0,0,0,25.0,127,3.0,127,0,0.0,0.0,0.2,320
519,George Earthy,45,MID,West Ham,0,548,209,0.0,0,541,0.0,,0,292,0,0.0,0,540,0.00,204,,256,0.0,450,0,0.0,0,229,0,0.00,0.0,0,229,0.0,Loaned to Bristol City,0.00,0,0,506,0,0.0,u,0.0,0,0.0,0.0,0,0,0,0.00,0.0,545,0.0,0.0,519,0,False,220,,2024-08-16T11:57:26.531525Z,0.0,0,0,Earthy,0.0,0,5512,0.0,0,0,0.0,227,,223,0,0.0,0.0,0.0,536
520,Emerson Palmieri dos Santos,45,DEF,West Ham,5,166,84,1.18,0,93,75.0,,0,7191,35,1.91,0,195,0.14,30,106.0,56,2.0,362,1,39.8,1,51,8,0.04,45.9,0,17,0.01,Knee injury - 75% chance of playing,0.18,0,0,156,16896,0.05,d,1.7,0,0.0,0.6,304,305,0,6.45,0.3,149,2.3,2.3,231,0,False,40,,2024-09-14T18:00:06.450752Z,10.7,0,4,Emerson,0.5,1,26267,0.04,0,0,,42,,78,0,21.0,1.48,1.8,123
521,Łukasz Fabiański,40,GKP,West Ham,1,272,3,0.0,0,378,,,0,31651,4,2.58,0,274,0.00,4,172.0,43,1.0,573,0,16.4,0,26,1,0.00,0.0,0,9,0.0,,0.00,0,0,319,499616,0.0,a,0.3,0,4.0,15.4,45,52501,0,1.29,0.0,340,0.3,0.3,23,2,False,25,,,1.6,0,0,Fabianski,0.1,0,223888,0.0,0,0,,26,,26,0,0.0,2.0,0.2,319
522,Wes Foderingham,45,GKP,West Ham,0,510,58,0.0,0,493,,,0,734,0,0.0,0,501,0.00,47,241.0,13,0.0,353,0,0.0,0,66,0,0.00,0.0,0,51,0.0,,0.00,0,0,447,1948,0.0,a,0.0,0,0.0,0.2,0,250,0,0.00,0.0,507,0.0,0.0,396,0,False,64,,,0.0,0,0,Foderingham,0.0,0,5670,0.0,0,0,,66,,66,0,0.0,0.0,0.0,496
523,Danny Ings,50,FWD,West Ham,0,55,26,0.0,0,362,,,3,10831,31,1.66,0,209,0.00,27,241.0,45,4.5,189,0,36.2,0,12,9,0.50,0.3,0,39,3.46,,0.50,0,0,117,113939,3.46,a,2.7,0,0.0,1.7,13,53486,0,0.24,0.0,224,2.7,2.7,157,0,False,18,,,7.1,0,0,Ings,0.5,8,69480,0.0,0,1,,25,,20,0,34.0,0.0,1.8,115
524,Max Kilman,45,DEF,West Ham,6,76,41,1.0,0,139,,,3,14913,53,1.98,0,32,0.08,44,241.0,70,3.8,387,1,100.8,1,22,15,0.28,33.3,0,30,0.07,,0.36,0,0,187,268905,0.09,a,4.7,0,0.0,3.0,360,14948,1,7.92,0.25,91,4.7,4.7,106,0,False,7,,,14.7,0,4,Kilman,1.0,2,88156,0.02,0,0,,18,,8,1,13.0,1.5,3.3,36
525,Mohammed Kudus,64,MID,West Ham,6,162,24,1.01,0,41,,,0,49918,39,1.99,0,207,0.73,48,81.0,41,2.2,61,1,37.4,0,75,9,0.30,77.5,0,34,0.08,,1.03,0,-1,80,121939,0.26,a,2.3,0,0.0,5.3,357,14405,0,7.89,0.25,79,2.3,2.3,77,0,False,58,,,16.4,1,4,Kudus,0.4,2,440603,0.18,0,0,,50,,84,0,49.0,1.51,1.4,133
526,Luis Guilherme Lira dos Santos,49,MID,West Ham,0,612,246,0.0,0,604,,,0,212,0,0.0,0,607,0.00,260,30.0,220,0.0,330,0,0.0,0,276,0,0.00,0.0,0,276,0.0,,0.00,0,-1,582,716,0.0,a,0.0,0,0.0,0.0,0,55,0,0.00,0.0,611,0.0,0.0,572,0,False,273,,,0.0,1,0,L.Guilherme,0.0,0,2138,0.0,0,0,,277,,274,0,0.0,0.0,0.0,606
527,Lucas Tolentino Coelho de Lima,60,MID,West Ham,4,115,43,0.91,0,88,,1.0,0,21957,41,2.07,0,127,0.20,78,30.0,55,3.0,81,1,59.4,1,49,12,0.94,48.3,0,67,0.28,,1.14,0,0,130,127690,0.34,a,2.0,0,0.0,2.0,298,8159,0,6.87,0.3,106,2.0,2.0,133,0,False,79,1.0,,13.8,0,3,L.Paquetá,0.3,1,130531,0.06,0,1,,63,,46,0,31.0,1.21,2.0,160
528,Konstantinos Mavropanos,45,DEF,West Ham,6,104,130,1.0,0,306,,,2,1206,56,1.98,0,25,0.01,26,83.0,85,3.0,405,1,108.0,0,32,12,0.11,2.6,0,96,0.03,,0.12,0,0,146,9017,0.03,a,3.7,0,0.0,0.2,360,1542,0,7.92,0.25,109,3.7,3.7,365,0,False,21,,,13.6,0,4,Mavropanos,0.8,2,5183,0.0,0,0,,25,,7,0,25.0,1.5,2.7,67
529,Nayef Aguerd,44,DEF,West Ham,0,492,173,0.0,0,469,0.0,,0,1053,0,0.0,0,483,0.00,168,,133,0.0,537,0,0.0,0,182,0,0.00,0.0,0,182,0.0,On loan to Real Sociedad for the season,0.00,0,-1,419,1368,0.0,u,0.0,0,0.0,0.1,0,0,0,0.00,0.0,489,0.0,0.0,475,0,False,182,,2024-09-01T09:10:50.538029Z,0.0,1,0,N.Aguerd,0.0,0,10203,0.0,0,0,0.0,184,,184,0,0.0,0.0,0.0,477
530,Tomáš Souček,50,MID,West Ham,4,81,32,1.2,0,122,,,1,23879,39,1.96,0,189,0.30,18,57.0,139,3.8,218,1,40.8,1,31,15,1.45,36.8,0,87,0.58,,1.75,0,0,33,196371,0.7,a,3.3,0,0.0,3.1,225,8371,0,4.89,0.4,80,3.3,3.3,104,0,False,34,,,16.0,0,3,Souček,0.7,1,129519,0.12,0,1,,51,,72,1,84.0,1.6,3.0,83
532,Kurt Zouma,44,DEF,West Ham,0,478,115,0.0,0,455,0.0,,0,5097,0,0.0,0,469,0.00,154,,114,0.0,516,0,0.0,0,170,0,0.00,0.0,0,170,0.0,On loan to Al-Orobah for the rest of the season,0.00,0,-1,403,5376,0.0,u,0.0,0,0.0,0.3,0,0,0,0.00,0.0,475,0.0,0.0,313,0,False,168,,2024-09-02T10:44:47.323774Z,0.0,1,0,Zouma,0.0,0,35956,0.0,0,0,0.0,172,,172,0,0.0,0.0,0.0,461
576,Andy Irving,49,MID,West Ham,0,603,248,0.0,0,595,,,0,123,0,0.0,0,597,0.00,253,243.0,201,0.0,303,0,0.0,0,272,0,0.00,0.0,0,272,0.0,,0.00,0,-1,570,500,0.0,a,0.0,0,0.0,0.0,0,77,0,0.00,0.0,601,0.0,0.0,575,0,False,267,,,0.0,1,0,Irving,0.0,0,1162,0.0,0,0,,272,,269,0,0.0,0.0,0.0,595
587,Crysencio Summerville,58,MID,West Ham,1,369,82,0.0,0,149,,,0,5143,17,1.7,0,270,0.18,88,152.0,61,1.0,97,0,17.4,0,190,3,0.06,30.4,0,101,0.08,,0.24,0,-2,142,13035,0.33,a,0.7,0,0.0,0.5,66,1156,0,1.25,0.0,212,0.7,0.7,249,0,False,157,,,7.5,2,0,Summerville,0.1,1,65436,0.25,0,0,,108,,125,0,27.0,1.36,0.5,309
588,Guido Rodríguez,50,MID,West Ham,6,205,174,1.08,0,272,,,0,545,42,1.94,0,228,0.04,128,10.0,128,1.8,204,1,28.4,2,101,7,0.05,8.4,0,155,0.01,,0.09,0,0,225,3156,0.02,a,1.7,0,0.0,0.1,333,227,0,7.17,0.27,273,1.7,1.7,468,0,False,86,,,4.5,0,4,G.Rodríguez,0.3,1,3902,0.01,0,0,,135,,98,0,8.0,1.62,1.4,174
